city,summary,date_time,Latitude,Longitude,,
Gallup,Strange controlled beam of light emitting out of the sky.  ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/7/15 19:00,35.534983,-108.737949,,
Pie Town,large light in western horizon bright and unusual.  ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/7/15 19:05,34.29839,-108.13478,,
Hurley,I noticed this light in the middle of darkness.  ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/7/15 19:15,32.69924,-108.13199,,
Albuquerque,"Circular w/ pointed nose, bright, but sharply defined, large object at high rate of speed, traveling NNE over Sandia Crest.",11/8/15 00:10,35.199592,-106.644831,,
Willard,"Bright White Golden Sphere, craft hovering the ground, shooting straight up and then horizontally on Hwy 42 in New Mexico",10/15/15 05:23,34.5959,-106.03363,,
Albuquerque,"A bright light was seen not moving. Upon looking at it, the light ceased and the object proceeded to move east until disappearing. Shor",11/9/15 00:05,35.199592,-106.644831,,
Las Cruces,Bright orange fireball moving slowly and without noise from north to south,11/19/15 19:20,32.290052,-106.753893,,
White Sands Missile Range,"Larges fire ball look like a large commet with a short tale, moving from east to west farely slow for about five second and them move s",11/20/15 10:55,32.383871,-106.493675,,
Taos,Large pulsating globe in eastern sky over Talpa NM,11/24/15 18:11,36.429239,-105.554532,,
Albuquerque,Single vehicle flying along Sandia ridgeline flying south until it turned east and left the area.,10/31/15 19:50,35.199592,-106.644831,,
Bernalillo,"Loud horns/trumpets flying the sky, Nothing visible. REALLY REALLY LOUD! Sounded like a frieght train, or a dragon.",11/14/15 23:00,35.30004,-106.55114,,
Santa Fe,Early morning clouded light in eastern sky...no clouds in the sky.  ((NUFORC Note:  Sighting of Venus.  PD)),11/24/15 05:40,35.697473,-105.982146,,
Clovis,"Early morning around 0100; I couldn’t sleep and was looking out the window and noticed 4 blinking red lights, above the horizon, that w",7/15/93 01:00,34.497241,-103.294978,,
Rio Rancho,Two events seconds apart at right angles from each other - flashed across the sky.,10/23/15 06:00,35.268498,-106.783682,,
Roswell,"2 green navigation lights were seen crossing highway 285 20 minutes north of Roswell, NM.",11/4/15 19:14,33.637061,-104.377926,,
Albuquerque,"Circular w/ pointed nose, bright, but sharply defined, large object, decelerating and descending over Sandia Crest, moving NNE.",11/8/15 05:45,35.199592,-106.644831,,
Alamogordo,Orange orb lights pulse over Alamogordo.,9/22/15 20:00,32.870046,-105.948967,,
Santa Fe,High speed lights were seen moving at a high rate of speed.,9/22/15 20:30,35.697473,-105.982146,,
Hatch,Green falling object seemed to slow down not impact but disappeared behind mountain.,9/24/15 18:45,32.661331,-107.123524,,
Santa Fe,"We saw a round orb red and orange  shoot across the sky, descending in Santa Fe, NM.",9/24/15 20:30,35.697473,-105.982146,,
Santa Fe,"""Fireballs"" spotted over Santa Fe last night.  My child spotted the first two moving about the speed of a plane, moving west.",9/25/15 20:28,35.697473,-105.982146,,
Rio Rancho,Tonight I saw two green orbs chasing each other through the clouds. They would catch up to each other as they were racing CCW.,10/4/15 23:20,35.268498,-106.783682,,
Rio Rancho,"Bright green light hovering in front of Sandia mountains, in the northern end of the sandias. After about a minute of hovering, the lig",6/1/02 20:00,35.268498,-106.783682,,
Albuquerque,My grand daughter age 47 and I were driving home at approximately 9pm when we happened to look at the moon which was about an eighth in,10/16/15 21:00,35.199592,-106.644831,,
Albuquerque,((HOAX))  Disk-shaped object above hot air balloons.,10/9/15 08:56,35.199592,-106.644831,,
Las Cruces,"Looked like fire ball white cylinder/ball-shaped, falling with multi-colored sparkling trail.",9/30/15 23:00,32.290052,-106.753893,,
Alto,Three of us watched a pure white diamond shaped craft move silently from the north to the south and  fly over head at a slow speed.,8/20/15 21:30,33.437646,-105.672598,,
Deming,While I was pumping fuel at the petro in Deming new mexico i looked up and noticed a silver ball hovering south from where I was standi,8/7/15 07:00,32.079682,-107.683073,,
Questa,A verry tall creature!,2/5/06 23:00,36.70391,-105.59501,,
Gage,"Slow rotation, sationery in one place, with slight windy conditions, seems to be 20 mi maybe away or less see direction. When rotating",3/5/16 17:45,32.229532,-108.08615,,
Nogal,"My spouse and I saw bright red orbs off in the horizon.  At first I saw 2, then they both disappeared at the same time for a few secs.",3/16/16 20:00,33.55813,-105.70776,,
Belen,Mass sighting after flashing headlights at main UFO.,9/15/98 23:00,34.651051,-106.695247,,
Alamogordo,Orange orbs fly over neighborhood.,2/7/16 22:00,32.870046,-105.948967,,
Farmington,"((HOAX??))  As I was driving 3 red lights appeared above a cemetery hill.  In orion's formation, flashing.",3/11/16 02:48,36.740321,-108.178691,,
Ojo Caliente,Girlfriend walked out the house looked up and saw rapidly blinking light various colors.I retrieved binoculars and was able to see diff,2/12/16 22:05,36.331253,-106.002778,,
Los Ranchos De Albuquerque,Bright yellow light moved side to side then disappeared.,2/7/16 07:00,35.161989,-106.642804,,
Alamogordo,Outside @~ 8:00pm on the E bench of the mountains above the city.  We noticed some orange orbs flashing on and off north of the base.,2/22/16 22:00,32.870046,-105.948967,,
Waterflow,"Two bright lights disappear over Farmington, NM.",2/25/16 21:00,36.75972,-108.48175,,
Alamogordo,"We saw 2 orange orbs stationary, side by side on the horizon.  Within seconds, the first orb disappeared, then the second disappeared.",2/25/16 21:25,32.870046,-105.948967,,
Santa Fe,"Green-blue, thick, falling star-like flash.",1/23/16 19:45,35.697473,-105.982146,,
Albuquerque,"White orb, no sound, no exhaust or condensation trail seen over Albuquerque South Valley.",4/30/15 14:02,35.199592,-106.644831,,
Rio Rancho,White light moving steady at a low altitude with no noise.,2/2/16 18:50,35.268498,-106.783682,,
Salem,"Massive square shaped lights forming 2 lines in the sky over Hatch, NM.",1/25/16 14:15,32.71265,-107.20519,,
Santa Fe,"Throughout the same week, I was observing a light that would light up extremely bright, so bright, beams would be around it.",12/20/15 01:00,35.697473,-105.982146,,
Tome,I'm constantly seeing orange lights hovering over the bosque in los lunas.,1/28/16 21:00,34.742622,-106.732774,,
La Luz,"Yellowish/orange sphere seen by 3 witness in Alamogordo, New Mexico.",1/28/16 22:49,32.985382,-105.923293,,
Taos,2 large bright red lights flying as one object.,1/29/16 00:15,36.429239,-105.554532,,
Santa Fe,"There was a circular red/orange object over the mountains east of town (Santa Fe, New Mexico ~ Sangre de Cristo Mountains).",12/21/15 21:00,35.697473,-105.982146,,
Albuquerque,We watch a orange light on the E side of town move from L to R.  We then saw it drop what looked like a long line.,1/13/16 23:19,35.199592,-106.644831,,
Albuquerque,Changing flame and morphing balloon.,12/25/15 19:30,35.199592,-106.644831,,
Albuquerque,2 adjacent yellow orange lights with large space between move across sky before vanishing CLEARLY VISIBLE!,1/13/16 19:00,35.199592,-106.644831,,
Albuquerque,"My husband and I were driving home and my husband looked up and said, &quot;What is that&quot; I looked up and we pulled over so we cou",12/31/15 20:50,35.199592,-106.644831,,
Albuquerque,Last night after dinner me and my girlfriend went outside to smoke a cigarette.  Me and my girlfriend are constantly witnessing strange,1/6/16 18:00,35.199592,-106.644831,,
Albuquerque,Multiple blue metallic lights heading east in formation witnessed in clear weather.,1/2/16 14:10,35.199592,-106.644831,,
Taos,"The sky was dark.  I saw two beams of light appear, shooting from the horizon of the mountain.",12/18/15 05:31,36.429239,-105.554532,,
Albuquerque,"At 18:00, standing outside, my husband witnessed a light 'zigzagging' in the air. It then proceeded to slow down and hover and start zi",12/4/15 18:00,35.199592,-106.644831,,
Santa Fe,Green fireball.  ((NUFORC Note:  Possible meteor??  PD)),12/6/15 12:00,35.697473,-105.982146,,
Albuquerque,"A craft with flashing blue and green lights on the side, with blue smoke falling before disappearing.",12/6/15 18:30,35.199592,-106.644831,,
Albuquerque,"Bright green fireball south of Albuquerque, NM.  ((NUFORC Note:  Possible meteor??  PD))",12/6/15 18:34,35.199592,-106.644831,,
Edgewood,"While driving east on I-40, a large bright white orb flew in a descending motion east to north east. I lost visual contact.",12/3/15 17:45,35.06144,-106.19141,,
Albuquerque,I observed a light mist/cloud like object move West to South covering many thousands of miles away and high in approximately 12 seconds,7/9/16 22:52,35.199592,-106.644831,,
Placitas,Revolving lights in clouds over village of Placitas.  ((NUFORC Note:  Advertising lights??  PD)),7/1/16 23:30,35.275451,-106.462126,,
Santa Fe,"Blinking lights on for several seconds getting super bright and fadding out , a smoke orb flying low ,giant green orb very fast",7/3/16 01:45,35.697473,-105.982146,,
Las Cruces,Bright green dot. Struck straight down for about a second and disappeared.,7/18/16 05:45,32.290052,-106.753893,,
Rodeo,"Extremely bright, continuoulsy luminous, object moving silently eastward for several minutes, then disappearing in a few seconds.",6/17/16 21:10,31.83537,-109.03117,,
Las Cruces,Array of 6 rectangular white lights (windows or doors in the sky) flashing on and off from the center out observed for 5 seconds.,5/19/16 01:30,32.290052,-106.753893,,
Santa Fe,((HOAX??))  Fast same elevation as a plane with many planes in the area to get a reference in appearance.  ((anonymous report)),6/10/16 23:30,35.697473,-105.982146,,
Aztec,Black triangular object emits buzzing sound.,4/18/00 12:00,36.842198,-107.818288,,
Santa Fe,UFO sighted near Eldorado at Santa Fe.,5/25/16 21:00,35.697473,-105.982146,,
,Pulsating emerald green sideways teardrop entered the dark sky as if it traveling ar warp speed from the south. As it was travelling no,12/31/11 23:30,0,0,,
Jemez Springs,Diamond shape objects flying low altitude in Jemez Springs.,9/18/15 22:20,35.786457,-106.648083,,
Santa Fe,"At least 4 lights flying in & out of the clouds in the baca street area. Their lights would get really bright & then dim, sometimes goi",5/10/16 21:00,35.697473,-105.982146,,
Socorro,5 yellow or orange discs.,4/28/16 21:00,34.0584,-106.89142,,
Bloomfield,((NUFORC Note:  Anonymous source of report provides no information.  Date is flawed.  PD)),5/31/16 23:00,36.71112,-107.98451,,
Albuquerque,My wife and i were sitting outside enjoying the weather when i happened to look up at a commercial plane that had past observing the tr,5/14/16 17:50,35.199592,-106.644831,,
Moriarty,Silver shiny cylindrical object low in sky in broad daylight.,5/25/16 13:20,34.94103,-106.055796,,
Albuquerque,"My daughter and I were out on the balcony, facing east, watching the stars. I saw a white light moving from south to east.",5/25/16 21:10,35.199592,-106.644831,,
Albuquerque,I dont remember the exact date but there was a storm brewing over Albuquerque. The skies looked beautiful my husband and I went outside,3/21/16 13:00,35.199592,-106.644831,,
Radium Springs,Thimble shaped Alien probe with slate blue color,9/28/15,32.488841,-106.914575,,
Cebolla,Flying Saucer observed in remote area of New Mexico.,4/22/16 18:30,36.465416,-106.578513,,
Santa Fe,I realized this was real when it did the flip.  ((anonymous source)),5/4/16 00:40,35.697473,-105.982146,,
Alto,A triangle craft in the night sky being followed by a cluster of white lights.,4/27/16 21:00,33.437646,-105.672598,,
Los Lunas,Small white object flying low and fast.,4/19/16 13:00,34.76577,-106.712287,,
Abiquiu,"Not stars glowing; Christmas stars.  ((NUFORC Note:  We suspect ""twinkling"" stars.  PD))",4/4/16 22:30,36.219921,-106.262778,,
Albuquerque,A circle shape craft illuminated flying from west to east (sandias) followed by black helicopter...,4/7/16 23:00,35.199592,-106.644831,,
Albuquerque,"5 spheres flying in formation over Albuquerque, NM.  ((NUFORC Note:  Photo suggests to us balloons.  PD))",4/13/16 19:10,35.199592,-106.644831,,
Albuquerque,5 Interconnected objects.,4/13/16 19:15,35.199592,-106.644831,,
Continental Divide,"Sent to MUFON, confirmed to be unsolved.",11/28/15 11:00,35.42503,-108.31535,,
Albuquerque,"Saw three orange lights that formed a triangle, and moved across the sky super fast.",3/25/16 02:00,35.199592,-106.644831,,
Farmington,A golden window appeared in my bed room.,3/14/16 03:00,36.740321,-108.178691,,
Santa Fe,3 glowing red lights flew low over the 599 relief route near the highway I-285 junction,3/16/16 21:40,35.697473,-105.982146,,
Albuquerque,Two orange orbs heading east over Albuquerque towards the south end of Sandia Mountains.,3/20/16 01:26,35.199592,-106.644831,,
Farmington,"4 UFO's OVER FARMINGTON, NM.",5/16/15 16:40,36.740321,-108.178691,,
Socorro,Visit to Famous Socorro UFO Landing Site Lonnie Zamora,5/6/16 14:32,34.0584,-106.89142,,
Grants,"Bright flashing spherical light appearing in NW sky at dusk before any other stars , and disappears w/in the hr. No sound.",8/31/16 19:38,35.14726,-107.85145,,
Roswell,I saw  ufo,2/6/51 13:00,33.637061,-104.377926,,
Lemitar,6 Orange orbs in the sky in Lemitar.,10/1/16 08:33,34.153754,-106.912543,,
Socorro,Around 8:30 pm last night noticed multiple bright white lights SE of Socorro in the Escondida are in the East mountains.,10/13/16 20:30,34.0584,-106.89142,,
Hobbs,Sighted bright triad of moving dots of light.,3/15/59 14:00,32.703708,-103.485112,,
Bloomfield,((NUFORC Note:  No information provided by witness.  Possible sighting of a high-altitude balloon?  PD)),9/17/02 08:00,36.71112,-107.98451,,
Ojo Caliente,"Round white object motionless at high altitude between 20,000-30,000'.  Disappeared with moving clouds.",9/28/06 13:00,36.331253,-106.002778,,
White Sands Missile Range,Metallic object viewed on video in sky above White Sands National Monument,8/16/16 20:48,32.383871,-106.493675,,
Las Cruces,3 multicolored craft observer traveling in sky and turned off lights as commercial airplane traveled past in same general area.,10/7/16 00:05,32.290052,-106.753893,,
Albuquerque,Shrinkage and turning red before vanishing.,9/17/16 19:35,35.199592,-106.644831,,
Los Alamos,White glowing circular object in the sky.  not moving just sitting there for last hour or more.  ((NUFORC Note:  Balloon?  PD)),9/17/16 19:36,35.849514,-106.288482,,
Mountainair,"Multiple lights counted 11 moving side to side, separating formation flashing off and staying bright white & yellow.((anonymous report)",10/11/16 22:15,34.617468,-106.277208,,
Albuquerque,"Dark grey, nodular, triangular craft passed overhead above tree line and made absolutely no noise.",8/28/16 10:30,35.199592,-106.644831,,
Cloverdale,Two saucer shaped clear images at 31 26 14N 108 58 32 W,9/19/16 18:22,31.417049,-108.929774,,
Jal,"Saw 1 triangular object pass overhead, silent, 1 white light on each corner with red pulsing light in the center. ((anonymous report))",9/9/16 01:00,32.094646,-103.193924,,
Albuquerque,Bright pink vertical cigar-shaped object observed in evening sky of Albuquerque to the west,9/9/16 19:30,35.199592,-106.644831,,
Gila,"I watched a well defined oval craft, non-reflective gray metallic surface, no fixed or blinking lights just blue halo fly low over Gila",9/20/16 01:00,32.9659,-108.57672,,
Santa Fe,Crescent like object spotted and slowly disappeared twice at two different locations in the night sky.,9/5/16 21:30,35.697473,-105.982146,,
Clovis,Something strange.,8/2/16 22:15,34.497241,-103.294978,,
,Matrix of bright green lights with loud whirring noise moving slowly above Boy Scouts at Philmont Scout Ranch Elk Horn camp.,8/3/16 22:00,0,0,,
Albuquerque,"A large, oval bright white light in the W side of Albuquerque, NM was pretty low in the sky to be a star, possibly a planet.",9/8/16 20:00,35.199592,-106.644831,,
Las Cruces,Bright white disk shaped object travelled along side of our vehicle for about 30 minutes.,8/8/16 10:30,32.290052,-106.753893,,
Rio Rancho,Blue lights flying across the Albuquerque night sky every 5 mins around 12AM,8/12/16 12:00,35.268498,-106.783682,,
Tijeras,Two oval shaped spheres travelling rapidly west over Tijeras Canyon,8/12/16 16:30,35.035534,-106.275342,,
Albuquerque,Bright red light in the sky moving ENE disappearing in mid flight.,8/12/16 21:00,35.199592,-106.644831,,
,A light appeared in the sky and disappeared then 6 lights appeared in the sky.,1/14/17 23:00,34.434684,-106.131618,,
Las Vegas,observed green star moving from the right to the left below the constellation of Leo through telescopes,11/19/98 02:30,35.551539,-104.985643,,
Raton,"UFO sighting just south of Raton, New Mexico, on Dec. 1st of 2016.",12/1/16 07:00,36.90336,-104.43915,,
Albuquerque,"Unbelievably fast object east of Albuquerque,NM",4/14/17 20:28,35.199592,-106.644831,,
Santa Fe,Large cylinder object hung in sky for long time until bottom came off & moved beside the top-2 pieces flew off together into the clouds,4/1/02 16:30,35.697473,-105.982146,,
Ilfeld,"WWII plane about to crash into valley foothills, then appeared to turn into white orb and disappeared completely",3/22/17 19:02,35.494523,-105.571254,,
Albuquerque,"My boyfriend and I observed a bright green (with some blue) fireball streaking across the S sky, traveling W.",3/23/17 20:15,35.199592,-106.644831,,
Albuquerque,Unfamiliar craft with blinding reflective light in a sunny blue sky.  ((anonymous report)),2/23/17 15:10,35.199592,-106.644831,,
Corrales,Green orb to the S of Corrales.  Looked like it was just above cloud level.  Hovered for a second and took off.  ((anonymous report)),3/23/17 20:30,35.23782,-106.60669,,
Albuquerque,The event occurred while I was traveling southbound on I-25 at approximately 20:45 hours. Fast moving circular object approximately 20%,3/23/17 20:45,35.199592,-106.644831,,
Santa Fe,"I notice a large light high up in the sky that I thought was the planet, Jupiter.  ((NUFORC Note:  Venus.  PD))",2/24/17 20:30,35.697473,-105.982146,,
Albuquerque,Moving and changing color circle in sky!  ((NUFORC Note:  We suspect a sighting of a star or planet.  PD)),4/9/17 02:00,35.199592,-106.644831,,
Shiprock,"White orb with miniature lights captured in photo. NM, USA.",3/27/17 19:00,36.79189,-108.69785,,
Albuquerque,It was a black cross that was about 500' away flying slow and totally silent,4/18/17 20:30,35.199592,-106.644831,,
Hernandez,This is not a hoax and would like answers!,3/29/17 20:34,36.074934,-106.126648,,
Espanola,"Craft spotted hovering above Walgreens in Espanola,N:M:",2/8/17 20:35,35.993867,-106.088977,,
Espanola,"Craft spotted hovering above Walgreens in Espanola,N:M:",2/8/17 20:35,35.993867,-106.088977,,
Las Cruces,Driving on Baylor Canyon Rd towards University Ave in Las Cruces outskirts. I spotted a light/orb reddish in color but variating bright,3/16/17 17:00,32.290052,-106.753893,,
Santa Fe,"Slow moving white light low altitude,no sound.  ((anonymous report))",2/16/17 19:00,35.697473,-105.982146,,
,Bright Red Circle in the Sky making Rationous Moves,2/5/17 22:30,0,0,,
Albuquerque,"Mile marker 149 I-40 on the outer west edge of Albuquerque, NM.  ((NUFORC Note:  Other reports.  USAF craft being shipped?  PD))",2/6/17 22:30,35.199592,-106.644831,,
Ruidoso,2 separate instances of 3 orange lights appearing/disappearing,1/26/16 19:45,33.335199,-105.675816,,
Las Cruces,"5 amberlights flickering in an L shaped formation. Later on 4 stationary objects in the sky, all the same.",1/27/17 16:45,32.290052,-106.753893,,
Albuquerque,Starlike shimmering moved very slowly east by southeast very tiny hard to re-focus after losing sight this sighting was in the daytime.,1/29/17 15:00,35.199592,-106.644831,,
Lincoln,500 orbs being chased by a jet.  ((NUFORC Note:  We would welcome additional reports.  PD)),1/19/17 18:05,33.49203,-105.38387,,
Roswell,"Large, bright unidentified light in the western night sky over Roswell, NM.  ((NUFORC Note:  Venus.  PD))",1/21/17 20:30,33.637061,-104.377926,,
Gila,Zigzagging light travelling haphazardly in the night sky.  ((NUFORC Note:  Star or planet??  PD)),1/23/17 00:00,32.9659,-108.57672,,
Los Lunas,"Lights south of Los Lunas, New Mexico.",1/23/17 19:00,34.76577,-106.712287,,
Roswell,Strange person suddenly appears and then disappears.,12/2/16 15:00,33.637061,-104.377926,,
Mountainair,((anonymous report))  I saw the same thing!!  http://www.nuforc.org/webreports/132/S132113.html,1/10/17 06:00,34.617468,-106.277208,,
Albuquerque,4 fireballs seen in Albuquerque,1/12/17 21:35,35.199592,-106.644831,,
San Rafael,Giant ship seen over western New Mexico tonight.,1/13/17 19:50,35.035308,-107.852853,,
Loco Hills,"Suddenly, out of nowhere, it started with the radio going bizzare, making strange noise.  Then truck seemed to be lifting.",6/7/91 00:00,32.81901,-103.97773,,
Magdalena,Formation of lights and multiple (9+) aircraft escorts made two passes 40 minutes apart.,1/10/17 06:02,34.111424,-107.240895,,
Santa Fe,"Orange, fiery light in north western sky, Santa Fe, NM.",12/31/16 09:20,35.697473,-105.982146,,
Loco Hills,Out nowhere a mercury color looking sapeship Came hovering flying next to our window about three times bigger than a pick up truck.,6/7/91 00:00,32.81901,-103.97773,,
Rio Rancho,The mysterious sound and wake of an explosion in Rio Rancho.,12/16/16 23:30,35.268498,-106.783682,,
Santa Fe,Have never seen so many at one time flying together.,12/10/16 18:00,35.697473,-105.982146,,
Navajo,Single row of white lights.,12/10/16 18:15,35.90241,-109.03212,,
Taos,"Large light, equivalent to car lights 1 mile away, in sky, stationary.",12/12/16 19:07,36.429239,-105.554532,,
,Light seen over mountain's east of Camp McGregor. It hovered in one spot.  ((NUFORC Note:  Possible sighting of Venus?  PD)),5/6/17 05:00,0,0,,
Vaughn, on Hwy 285),"A meteor entered earth's atmosphere, making a bright trail of light across the sky E towards the W.",6/30/75 22:00,34.600841,-105.205826,
Las Cruces,Slowly flashing lights above Las Cruces.,8/24/17 21:20,32.290052,-106.753893,,
Albuquerque,"Huge oval gem or marquis diamond shaped obj. hovering above the Sandias, split into a smaller flashing red light that shot into space.",11/25/16 22:50,35.199592,-106.644831,,
Jal,"July 4th 2017 my family and I were waiting for fireworks to start in Jal, New Mexico. We witnessed a small red dot hovering in one spot",7/4/17 21:45,32.094646,-103.193924,,
Santa Fe,"Looked like a small aircraft,with blue and green changing circular lights inside it. Flying slow and low. ((anonymous report))",7/29/17 21:30,35.697473,-105.982146,,
Taos,"Daytime white disc sighting In Taos, New Mexico, with video link.  ((anonymous report))",6/27/17 12:00,36.429239,-105.554532,,
Alto,"Unexplained trio of bright lights, night of July 6, 2017.",7/6/17 21:00,33.437646,-105.672598,,
Rock Springs,I watched a aircraft following glowing orb. The aircraft had blinking lights the prb did not.  ((anonymous report)),7/25/17 20:30,35.534983,-108.737949,,
Roswell,Weird lights in Roswell.,7/19/17 23:30,33.637061,-104.377926,,
Las Cruces,"Faced Organ mts.  From my home in LA Mesa.  Noticed orangish burning fireball type ufo, ((anonymous report))",7/26/17 21:30,32.290052,-106.753893,,
Artesia,As me and my brother talked about flying I just happened to notice a broth star in the south west of were I was sitting. I began to see,7/11/17 22:30,32.771797,-104.219669,,
Gallup,We observed and recorded the objects with mobile phones as it followed us into the city. ((NUFORC Note:  Venus?  Anonymous report. PD)),7/12/17 03:50,35.534983,-108.737949,,
Edgewood,Unusually fast moving object,5/4/17 22:00,35.06144,-106.19141,,
Las Cruces,4 fireballs illuminating consecutively in a horizontal pattern over Organ Mountains.  Also over NASA.  ((anonymous report)),7/12/17 10:15,32.290052,-106.753893,,
Placitas,"Gaseous ball of pink light turquoise blue gaseous center, noiseless,  in Placitas, NM, about 50 ft over village dirt road.",8/15/69 16:00,35.275451,-106.462126,,
Santa Fe,"Over Santa Fe on May 20th, 2017.  ((anonymous report))",5/20/17 12:00,35.697473,-105.982146,,
Gallup,"A huge, bright, reddish pink orb hovering in Gallup for 4-5 minutes, then disappear.",5/20/17 21:00,35.534983,-108.737949,,
Las Cruces,"Vertical cone shaped with pulsating colored lights, hovering in same spot in sky.  ((anonymous report))",5/20/17 21:00,32.290052,-106.753893,,
Belen,Flashes of light in the sky like a lighting storm. But there's no lighting or thunder, skies are crystal clear.  ((anonymous report)),5/21/17 22:00,34.651051,-106.695247,
Lovington,"V shaped objects over Lovington, New Mexico.",5/22/17 17:30,32.94401,-103.34855,,
Alamogordo,"Looking towards the S, I noticed a stange group of orange lights.  I told my friends to look outside. The lights did not move.",5/11/17 21:00,32.870046,-105.948967,,
Albuquerque,"A bright, silent, shape changing ball of light was observed over Albuquerque and Sandia mountains. It was seen at dawn twice in a week.",4/27/17 05:20,35.199592,-106.644831,,
Albuquerque,I saw a reflective metallic round object moving W at a very fast speed.  No sound or vapor trail.  ((anonymous report)),5/2/17 17:10,35.199592,-106.644831,,
Albuquerque,This object was flying over the mountains and looked as if a full moon was flying through the sky.  This was a massive bright sphere.,5/2/17 21:50,35.199592,-106.644831,,
Albuquerque,"We saw a single bright blue orb drop like a shooting star at about 700-1000 ft above ground, pause, then drop again.",5/2/17 22:15,35.199592,-106.644831,,
Tesuque,Fast moving star-like light.,9/18/16 22:00,35.82166,-105.899105,,
Moriarty,Massive spotlight type light coming from on or behind the Sandia mountains.  ((NUFORC Note:  Sighting of missile launch??  PD)),12/22/17 18:00,34.94103,-106.055796,,
Taos,"I just flipped through a few photos I took on Christmas Day at Luna Mystica, an Airstream hotel near Taos,NM.  I noticed strange object",12/25/17 15:30,36.429239,-105.554532,,
Albuquerque,Two circular objects giving off extremely bright yellow and green light before dissapating,12/28/17 04:37,35.199592,-106.644831,,
Albuquerque,Large white glowing shape size of moon appears in sky at sunset in ABQ for 5 seconds, suddenly disappears.,9/30/94 19:00,35.199592,-106.644831,
Albuquerque,"Several orange lights moving slowly, which faded out, one by one.",1/1/18 00:00,35.199592,-106.644831,,
Santa Fe,"Triangular object with bright green lights near Santa Fe, NM.",12/14/17 19:00,35.697473,-105.982146,,
Roswell,Lights blinking in sequence across the dark Nothern sky.,11/13/17 19:00,33.637061,-104.377926,,
Rio Rancho,We were returning entering the gate to our farm. There was a shoe shaped craft hovering low.  We are researching ufo and alien life for,9/1/17 21:00,35.268498,-106.783682,,
Taos,UFO Near Andromeda constellation.,10/1/17 20:15,36.429239,-105.554532,,
Nageezi,I saw a big white light with two strangers sitting in a bubble type craft in the side of the hill on Hwy 550 N.M.,8/25/17 20:30,36.2495,-107.74734,,
Nageezi,My wife and I do not want be public with our names and who we are. It seems since you already have my phone number. I would like to ask,8/25/17 20:30,36.2495,-107.74734,,
Albuquerque,"Flashing red light over Albuquerque, New Mexico no sound coming from craft. Been blinking on and off for roughly an hour as of now (20:",1/9/18 20:25,35.199592,-106.644831,,
Placitas,Sequence of blinking lights, northward.  Lights were seen towards the Jemez landscape. ((anonymous report)),12/8/17 08:45,35.275451,-106.462126,
Ruidoso,"Gf and I where outside, stargazing, when we saw a low flying obj. with lights on each end in the shape of a triangle. ((anon. report)",10/21/17 11:12,33.347226,-105.680284,,
Artesia,"Stepped outside for a chore, looked up and saw a rather huge, fiery ball of something moving at a high rate of speed. At first I though",10/22/17 20:42,32.771797,-104.219669,,
San Juan,Flashing Fleet of Fifteen Flying Objects.,12/9/17 20:50,35.413824,-105.489881,,
Jemez Springs,Video shows something flying past moon.,10/6/17 19:40,35.786457,-106.648083,,
Stanley,"Blinking red light over Stanley, NM.",11/30/17 18:25,35.22779,-105.977313,,
,Blue and Red blinking lights on a first egg type flying object above pojoque mountains overlooking Las alamos,10/7/17 21:50,34.434684,-106.131618,,
Santa Fe,"Saw white dot of light moving in zig-zag motion over mountains outside of Santa Fe, NM.",9/15/97 20:00,35.697473,-105.982146,,
Albuquerque,"High altitude point of light SE of Albuquerque.  ((NUFORC Note:  Possible ""twinkling"" star??  PD))",10/24/17 23:00,35.199592,-106.644831,,
Albuquerque,High altitude point of light SE of Albuquerque II.  ((NUFORC Note:  Sighting of Sirius??  PD)),11/12/17 01:00,35.199592,-106.644831,,
Waterflow,"A triangle shaped object above morgan lake area, could see the sky through it, with bright spear lights, in a large perfect triangle sh",11/12/17 07:34,36.75972,-108.48175,,
Farmington,Sphere with multicolor lights traveling west by NE.  ((NUFORC Note:  Star?  Confirmed by witness to have been Arcturus.  PD)),10/9/17 20:30,36.740321,-108.178691,,
Albuquerque,((HOAX??))  A single purple light hovered over University of New Mexico's campus.  ((anonymous report)),11/4/17 19:00,35.199592,-106.644831,,
Raton,Thought I was looking at a revolving lighthouse as I drove through a construction zone S of Raton through some mountainous terrain.,7/27/17 23:30,36.90336,-104.43915,,
Albuquerque,Cigar Craft Cited by Sandia Mountains in Albuquerque.,8/10/06 11:00,35.199592,-106.644831,,
Las Cruces,Very bright light low in the northern sky,10/16/17 19:40,32.290052,-106.753893,,
Artesia,"Brantley Lake.  To the S, we saw a bright green flash the size of a small plane.",7/12/17 00:45,32.771797,-104.219669,,
Albuquerque,Metallic object fell from sky in front of me while I was driving north a few miles south of Albuquerque Airport.,9/8/17 18:25,35.199592,-106.644831,,
Tijeras,Extremely bright about 1/10th of a solar diameter. No craft was observed,3/12/18 21:30,35.035534,-106.275342,,
Glorieta,Extremely bright white light observed near north star.  ((anonymous report)),4/24/15 23:00,35.57738,-105.75228,,
Silver City,"Lights in high sky, moving too slow for airliner, also inconsistent pattern, illuminated large craft, in clear desert night sky.",8/1/17 23:30,32.853738,-108.330764,,
